순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
2256,월드시네마2023 잃어버린 시간을 찾아서: 거장들의 다큐멘터리 2,,"258,000",0.0%,49,1,3,프랑스,프랑스,
2256,초콜렛,,"267,000",0.0%,49,1,3,프랑스,"프랑스,서독",
2264,아라비아의 로렌스,1998-10-24,"102,000",0.0%,48,1,4,영국,영국,
2264,아비정전,1990-12-22,"354,000",0.0%,48,1,1,홍콩,홍콩,(주)디스테이션
2264,눈표범,,"286,000",0.0%,48,1,3,프랑스,프랑스,
2264,오징어 노동조합,,"298,000",0.0%,48,1,5,핀란드,핀란드,
2264,나를 죽여줘,2022-10-19,"424,000",0.0%,48,1,2,한국,한국,(주)트리플픽쳐스
2264,덤 머니,2024-01-17,"481,500",0.0%,48,1,1,미국,미국,"그린나래미디어(주),(주)플레이그램"
2264,마담 보바리,,"101,000",0.0%,48,1,6,미국,미국,
2264,개미대왕,,"311,000",0.0%,48,1,2,이탈리아,이탈리아,
2264,레거시,,"251,000",0.0%,48,1,1,프랑스,프랑스,
2264,제11회 스토리업 쇼츠 섹션2. 대담한 대담: 장르 밖의 장르,,"490,000",0.0%,48,1,1,한국,한국,
2264,"제11회 스토리업 쇼츠 섹션1. 우리, 집, 우리",,"495,000",0.0%,48,1,1,한국,한국,
2264,제15회 대단한 단편영화제 단편경쟁 3,,"384,000",0.0%,48,1,2,한국,한국,
2276,연옥 에로이카,,"266,000",0.0%,47,1,3,일본,일본,
2276,그리스도의 이름,,"306,000",0.0%,47,1,2,스페인,스페인,
2276,카바라의 밤,,"256,000",0.0%,47,1,8,이탈리아,이탈리아,
2276,방랑자,,"496,000",0.0%,47,1,2,프랑스,프랑스,(주)영화사 안다미로
2276,브라바도스,,"94,000",0.0%,47,1,6,미국,미국,
2276,잉게보르크 바흐만: 사막으로의 여행,,"430,500",0.0%,47,1,2,독일,"독일,프랑스",
2276,윌마 쇼언에 의한 디드로의 '라무의 조카'(데니스 영 덕분),,"259,000",0.0%,47,1,3,캐나다,캐나다,
2283,사랑의 탐구,,"414,500",0.0%,46,1,2,캐나다,캐나다,
2283,SIPFF2023 한국단편-비경쟁 2,,"460,000",0.0%,46,1,2,한국,한국,
2283,시저와 클레오파트라,,"92,000",0.0%,46,1,6,영국,"영국,미국",
2283,터치 오브 라이트,2013-03-14,"46,000",0.0%,46,1,1,대만,대만,씨너스엔터테인먼트(주)
2283,리버풀,,"455,500",0.0%,46,1,3,아르헨티나,"아르헨티나,프랑스,네덜란드,독일,스페인",M&M 인터내셔널
2283,물로 쓴 이야기,,"217,000",0.0%,46,1,3,일본,일본,
2283,안녕 블루백,,"200,000",0.0%,46,1,2,호주,호주,
2283,레전더리 콘서트: 헤르베르트 폰 카라얀,2020-11-01,"1,380,000",0.0%,46,1,1,독일,독일,(주)케빈앤컴퍼니
2283,투 로드 투게더,,"92,000",0.0%,46,1,6,미국,미국,
2292,모어,2022-06-23,"448,000",0.0%,45,1,1,한국,한국,(주)엣나인필름
2292,정복의 길,,"90,000",0.0%,45,1,4,미국,미국,
2292,모자산책,2022-11-17,"94,000",0.0%,45,1,28,한국,한국,하준사
2292,수정의 구조,,"241,000",0.0%,45,1,3,폴란드,폴란드,
2292,불한당들,,"269,000",0.0%,45,1,2,기타,기타,
2292,슬라이드,,"315,000",0.0%,45,1,1,미국,미국,
2292,룻 이야기,,"90,000",0.0%,45,1,6,미국,미국,
2292,그들만의 리그,1992-11-14,"303,000",0.0%,45,1,3,미국,미국,
2292,복수는 나의 것,2002-03-28,"495,000",0.0%,45,1,1,한국,한국,CJ ENM
2292,치코와 리타,2012-01-05,"442,000",0.0%,45,1,4,스페인,"스페인,영국",찬란
2292,혈투의 계곡,,"90,000",0.0%,45,1,5,미국,미국,
2292,올레,2016-08-25,"271,000",0.0%,45,1,2,한국,한국,"(주)대명문화공장,(주)리틀빅픽쳐스"
2292,블레이드 러너 2049,2017-10-12,"270,000",0.0%,45,1,1,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
2305,12명의 성난 사람들,,"132,000",0.0%,44,1,3,미국,미국,
2305,팻 걸,2004-08-20,"243,000",0.0%,44,1,3,프랑스,프랑스,㈜영화사 백두대간
2305,만춘,,"482,000",0.0%,44,1,3,일본,일본,(주)엣나인필름
2305,러브 어페어,,"282,000",0.0%,44,1,1,미국,미국,
2305,한니발,,"88,000",0.0%,44,1,8,이탈리아,이탈리아,
2305,"바르도, 약간의 진실을 섞은 거짓된 연대기",2022-11-16,"401,500",0.0%,44,2,12,미국,미국,씨제이 씨지브이(CJ CGV)(주)
2305,반짝다큐페스티발 섹션 9,,"396,000",0.0%,44,1,1,한국,한국,
2305,애니살롱전 6월: 애니메이션으로 만나는 동화의 세계,,"345,000",0.0%,44,1,3,한국,한국,
2305,세일즈맨,,"238,000",0.0%,44,1,3,미국,미국,
2305,썸머프라이드시네마2023 김해나 배우 특별전,,"393,000",0.0%,44,1,1,한국,한국,
2305,사랑도 잊고,,"273,000",0.0%,44,1,2,일본,일본,
2305,라스트 썸머,,"224,000",0.0%,44,1,2,프랑스,프랑스,(주)디스테이션
2305,2023 중앙영화제 레드 : Red Light,,"263,000",0.0%,44,1,2,한국,한국,
2305,무한궤도 (가면속의 거짓말),2023-03-29,"440,000",0.0%,44,1,1,한국,한국,스마일픽쳐스
2319,2023 SICFF 영화마루1,,"335,000",0.0%,43,1,2,한국,한국,
2319,제15회 대단한 단편영화제 단편경쟁 2,,"344,000",0.0%,43,1,2,한국,한국,
2319,올드 나르시스트,,"429,000",0.0%,43,1,2,일본,일본,
2319,건축가의 배,,"227,000",0.0%,43,1,3,영국,"영국,이탈리아",
2319,"노래하는 여자, 노래하지 않는 여자",,"492,000",0.0%,43,1,3,프랑스,"프랑스,벨기에",(주)영화사 안다미로
2319,아메리칸 셰프,2015-01-07,"258,000",0.0%,43,1,1,미국,미국,(주)영화사 진진
2319,[제4회 구지독립영화제] 섹션3: 열림,,"30,040",0.0%,43,1,1,한국,한국,
2319,박열,2017-06-28,"258,000",0.0%,43,1,1,한국,한국,플러스엠 엔터테인먼트
2319,백두산,2019-12-19,"258,000",0.0%,43,1,1,한국,한국,"(주)씨제이이엔엠,(주)덱스터스튜디오"
2319,핑크퐁과 아기상어의 월드투어쇼,2022-05-28,"301,000",0.0%,43,1,1,한국,한국,CGV ICECON
2319,[제4회 구지독립영화제] 섹션2: 멈춤,,"40,039",0.0%,43,1,1,한국,한국,
2319,[제4회 구지독립영화제] 섹션1: 닫힘,,"40,039",0.0%,43,1,1,한국,한국,
2319,검은 난초,,"91,000",0.0%,43,1,4,미국,미국,
2332,"인생, 뭐 대수인가",,"204,000",0.0%,42,1,1,한국,한국,
2332,제15회 서울영등포국제초단편영화제 초·단편 경쟁 7,,"228,000",0.0%,42,1,2,기타,기타,
2332,커피 전성시대,,"420,000",0.0%,42,1,1,덴마크,덴마크,
2332,재와 다이아몬드,,"84,000",0.0%,42,1,6,폴란드,폴란드,
2332,영화의 역사(들) 1부,,"246,000",0.0%,42,1,1,프랑스,프랑스,
2332,오차즈케의 맛,,"420,000",0.0%,42,1,3,일본,일본,(주)엣나인필름
2332,SIWOLF2023-단편 경쟁2,,"283,000",0.0%,42,1,1,한국,한국,
2332,거울의 여자들,,"226,000",0.0%,42,1,3,일본,일본,
2332,카페 소사이어티,2016-09-14,"407,500",0.0%,42,1,5,미국,미국,"찬란,CGV아트하우스"
2332,"힘을 내요, 미스터 리",2019-09-11,"252,000",0.0%,42,1,1,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2332,한없는 추적,,"84,000",0.0%,42,1,7,미국,미국,
2332,대함정,,"84,000",0.0%,42,1,6,프랑스,"프랑스,이탈리아",
2332,시동,2019-12-18,"252,000",0.0%,42,1,1,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2332,7번방의 선물,2013-01-23,"252,000",0.0%,42,1,1,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2346,제19회 서울인디애니페스트2023 제레미 클라핀의 마술적 사실주의,,"287,000",0.0%,41,1,1,기타,기타,
2346,나의 형수님,2023-09-01,"236,000",0.0%,41,5,5,한국,한국,(주)씨맥스커뮤니케이션즈
2346,섹파는 처음인 옆집 유부녀,2023-11-03,"236,000",0.0%,41,5,5,한국,한국,(주)씨맥스커뮤니케이션즈
2346,애첩: 궁합 좋은 며느리,2023-12-01,"236,000",0.0%,41,5,5,한국,한국,(주)씨맥스커뮤니케이션즈
2346,어젯밤 이야기,,"254,000",0.0%,41,2,4,캐나다,"캐나다,스위스",
2346,SIFF2023-깜작상영,,"328,000",0.0%,41,1,1,한국,한국,
2346,제 2회 서울문화고 문화영상제 3학년 작품,,"615,000",0.0%,41,1,1,한국,한국,
2346,제 2회 서울문화고 문화영상제 2학년 작품,,"615,000",0.0%,41,1,1,한국,한국,
2346,정말 어린 소녀,,"211,000",0.0%,41,1,3,프랑스,프랑스,
2346,제 2회 서울문화고 문화영상제 1학년 작품,,"615,000",0.0%,41,1,1,한국,한국,
2346,해피엔드,1999-12-11,"389,000",0.0%,41,1,11,한국,한국,
2346,고요한 마니석,,"212,000",0.0%,41,1,3,중국,중국,
2346,계엄령,,"240,000",0.0%,41,1,3,일본,일본,
2346,노예반란,,"82,000",0.0%,41,1,6,이탈리아,"이탈리아,스페인,서독",
2346,습한 계절,,"198,000",0.0%,41,1,3,중국,중국,
2346,극장판 소드 아트 온라인 -프로그레시브- 별 없는 밤의 아리아,2021-12-09,"312,000",0.0%,41,2,14,일본,일본,(주)애니플러스
2346,아이를 위한 아이,2022-07-21,"342,000",0.0%,41,1,1,한국,한국,(주)트리플픽쳐스
2346,카젤마허,,"270,000",0.0%,41,1,2,서독,서독,
2346,순수의 성,,"222,000",0.0%,41,1,3,멕시코,멕시코,
2346,사위면접,2023-07-07,"236,000",0.0%,41,5,5,한국,한국,(주)씨맥스커뮤니케이션즈
2346,짱친 친구엄마,2023-08-04,"236,000",0.0%,41,5,5,한국,한국,(주)씨맥스커뮤니케이션즈
2346,바람난 형수님 참교육,2023-10-06,"226,000",0.0%,41,5,5,한국,한국,(주)씨맥스커뮤니케이션즈
2368,먹다 버릴 지구는 없다,,"208,000",0.0%,40,1,2,한국,한국,
2368,더 도어 : 다섯 개의 문,2023-08-03,"240,000",0.0%,40,5,5,러시아,러시아,주식회사 원더스튜디오
2368,제15회 서울영등포국제초단편영화제 초·단편 경쟁 6,,"228,000",0.0%,40,1,2,기타,기타,
2368,SIPFF2023 한국단편-비경쟁 3,,"400,000",0.0%,40,1,2,한국,한국,
2368,친절한 금자씨,2005-07-29,"440,000",0.0%,40,1,1,한국,한국,CJ ENM
2368,35 럼 샷,,"217,000",0.0%,40,1,3,프랑스,"프랑스,독일",
2368,길고 긴 여름날,,"80,000",0.0%,40,1,6,미국,미국,
2368,밤으로의 긴 여로,,"80,000",0.0%,40,1,4,미국,미국,
2368,버팔로 대대,,"80,000",0.0%,40,1,6,미국,미국,
2368,김일성의 아이들,2020-06-25,"440,000",0.0%,40,1,1,한국,한국,다큐스토리
2368,교실 안의 야크,2020-09-30,"276,000",0.0%,40,1,2,기타,기타,주식회사 슈아픽처스
2368,구직자들,2020-11-12,"310,000",0.0%,40,1,1,한국,한국,(주)이놀미디어
2368,끝없는,,"212,000",0.0%,40,1,3,폴란드,폴란드,
2368,폴: 600미터,2022-11-16,"200,000",0.0%,40,2,2,영국,"영국,미국",(주)스튜디오디에이치엘
2368,중국식 룰렛,,"264,000",0.0%,40,1,2,서독,서독,
2368,낭만여행,2023-08-06,"435,000",0.0%,40,1,1,한국,한국,(주)콘텐츠윙
2368,제15회 대단한 단편영화제,,"320,000",0.0%,40,1,2,한국,한국,
2385,프로미스. BV 도시,,"231,000",0.0%,39,1,3,독일,독일,
2385,"이토 도요오, 멕시코의 도전",,"234,000",0.0%,39,1,1,멕시코,멕시코,
2385,제15회 서울영등포국제초단편영화제 초·단편 경쟁 10,,"256,000",0.0%,39,1,2,기타,기타,
2385,솔로몬 왕의 보고,,"78,000",0.0%,39,1,6,영국,영국,
2385,델로니어스 몽크,,"227,000",0.0%,39,1,3,미국,미국,
2385,하얀전쟁,1992-07-04,"360,000",0.0%,39,1,5,한국,한국,
2385,리피피,2008-08-09,"78,000",0.0%,39,1,6,프랑스,프랑스,
2385,인디아 송,,"261,000",0.0%,39,1,1,프랑스,프랑스,
2385,로빈슨가의 모험,1972-07-21,"78,000",0.0%,39,1,6,미국,미국,
2385,오프닝 나이트,,"284,000",0.0%,39,1,1,미국,미국,
2385,싱 오버 미,2015-09-24,"351,000",0.0%,39,1,1,미국,미국,문화선교연구원
2385,집시,,"78,000",0.0%,39,1,4,미국,미국,
2385,극장판 소드 아트 온라인 -오디널 스케일-,2017-02-23,"282,198",0.0%,39,1,10,일본,일본,(주)박수엔터테인먼트
2385,니나 내나,2019-10-30,"88,000",0.0%,39,1,30,한국,한국,(주)리틀빅픽쳐스
2385,바르다가 사랑한 얼굴들,2018-06-14,"117,000",0.0%,39,1,1,프랑스,프랑스,(주)영화사 진진
2385,아이 캔 온리 이매진,2018-06-21,"312,000",0.0%,39,1,1,미국,미국,"(주)영화사 그램,TCO(주)더콘텐츠온,(재)CBS"
2385,애인과 정부,,"78,000",0.0%,39,1,6,미국,미국,
2385,몽고의 란,,"78,000",0.0%,39,1,6,프랑스,프랑스,
2385,유포자들,2022-11-23,"195,000",0.0%,39,1,1,한국,한국,와이드 릴리즈(주)
2385,제복의 처녀,,"222,000",0.0%,39,1,3,독일,독일,
2385,크로우스 얼 화이트,,"3,900",0.0%,39,1,2,,,
2406,인디피크닉2023 단편6. 네 앞에 선 얼굴,,"269,000",0.0%,38,1,6,한국,한국,
2406,주께서 내게 기적을 행하셨도다,,"235,000",0.0%,38,1,2,스페인,스페인,
2406,경계선,,"201,000",0.0%,38,1,3,영국,영국,
2406,보일링 포인트,2022-08-04,"282,000",0.0%,38,1,2,영국,영국,(주)이놀미디어
2406,소설가의 영화,2022-04-21,"358,000",0.0%,38,1,7,한국,한국,"(주)영화제작전원사 ,(주)콘텐츠판다"
2406,썸머프라이드시네마2023 단편 2,,"342,000",0.0%,38,1,1,한국,한국,
2406,미친 욕망,,"241,000",0.0%,38,1,2,이탈리아,이탈리아,
2406,더 스퀘어,2018-08-02,"324,000",0.0%,38,1,3,스웨덴,"스웨덴,독일,프랑스,덴마크",아이 엠
2406,데몰리션,2016-07-13,"456,000",0.0%,38,1,4,미국,미국,(주)리틀빅픽쳐스
2406,제19회 서울인디애니페스트2023 아시아로2,,"260,000",0.0%,38,1,2,기타,기타,
2406,제로니모족의 역습,,"76,000",0.0%,38,1,3,미국,미국,
2406,레닌그라드 카우보이 모세를 만나다,,"202,000",0.0%,38,1,3,핀란드,"핀란드,프랑스,독일",
2406,한국영화 씻김,,"38,000",0.0%,38,1,2,한국,한국,
2419,골든 딜리셔스,,"370,000",0.0%,37,1,2,캐나다,캐나다,
2419,제15회 대단한 단편영화제 단편초청 2,,"296,000",0.0%,37,1,2,한국,한국,
2419,영화의 역사(들) 2부,,"219,000",0.0%,37,1,1,프랑스,프랑스,
2419,빌리 홀리데이,2021-11-04,"213,000",0.0%,37,1,3,미국,미국,(주)디스테이션
2419,사랑의 굴다리,,"74,000",0.0%,37,1,6,미국,미국,
2419,이오지마의 영웅,,"74,000",0.0%,37,1,6,미국,미국,
2419,피가 마른다,,"213,000",0.0%,37,1,3,일본,일본,
2419,불꽃과 여자,,"207,000",0.0%,37,1,3,일본,일본,
2419,4등,2016-04-13,"232,000",0.0%,37,1,2,한국,한국,"(주)프레인글로벌,CGV아트하우스"
2419,안마와 여자,,"226,000",0.0%,37,1,2,일본,일본,
2419,흑아,,"74,000",0.0%,37,1,5,미국,미국,
2419,비소와 낡은 레이스,,"74,000",0.0%,37,1,6,미국,미국,
2419,삼손과 데릴라,1974-12-21,"74,000",0.0%,37,1,10,미국,미국,
2419,필라델피아 스토리,,"237,000",0.0%,37,1,1,미국,미국,
2433,제19회 서울인디애니페스트2023 베스트 판토슈 1: 여성의 시선,,"252,000",0.0%,36,1,2,기타,기타,
2433,히치콕 트뤼포,2016-08-25,"311,000",0.0%,36,1,4,프랑스,"프랑스,미국",(주)영화사 안다미로
2433,살림의 모험,,"225,000",0.0%,36,1,2,기타,기타,
2433,앵콜! 수요단편극장: 일상에 깃든 공포 단편선,,"250,000",0.0%,36,3,4,한국,한국,
2433,프레임을 넘어서+어떤 꿈+12월 70일+소비에트 건물 사용법,,"216,000",0.0%,36,1,2,기타,기타,
2433,사고물건 무서운 방,2023-08-16,"237,900",0.0%,36,1,15,일본,일본,(주)미디어캐슬
2433,아마 글로리아,,"288,000",0.0%,36,1,1,프랑스,프랑스,
2433,에로스+학살,,"212,000",0.0%,36,1,3,일본,일본,
2433,인생 후르츠,2018-12-06,"247,000",0.0%,36,1,2,일본,일본,(주)엣나인필름
2433,강렬한 기계의 진동을,,"249,000",0.0%,36,1,1,미국,"미국,일본",
2433,생각 그런거 없는데요,2023-01-25,"374,000",0.0%,36,1,6,한국,한국,목영이엔엠
2433,조국은 누구의 것이냐,,"72,000",0.0%,36,1,6,이탈리아,이탈리아,
2433,젊은 사자들,,"72,000",0.0%,36,1,4,미국,미국,
2446,마리네트,,"350,000",0.0%,35,1,2,프랑스,프랑스,
2446,풍선,,"170,000",0.0%,35,1,3,중국,중국,
2446,설표,,"181,000",0.0%,35,1,3,중국,중국,
2446,인디언 파이터,,"70,000",0.0%,35,1,6,미국,미국,
2446,소돔과 고모라,1974-04-25,"70,000",0.0%,35,1,2,미국,"미국,이탈리아,프랑스",
2446,영향 아래 있는 여자,,"249,000",0.0%,35,1,1,미국,미국,
2446,라운드 미드나잇,,"185,000",0.0%,35,1,2,미국,"미국,프랑스",
2446,무분별,,"70,000",0.0%,35,1,4,영국,영국,
2446,300 스파르탄,,"70,000",0.0%,35,1,4,미국,미국,
2446,너와 사랑한 시간,2022-11-30,"138,000",0.0%,35,2,12,홍콩,홍콩,오드
2446,언더그라운드,2021-08-19,"210,000",0.0%,35,1,1,한국,한국,(주)시네마달
2446,조로의 싸인,,"70,000",0.0%,35,1,6,미국,미국,
2446,SIPFF2023 아시아 단편 컬렉션,,"350,000",0.0%,35,1,2,기타,기타,
2446,여배우의 고백,,"198,000",0.0%,35,1,3,일본,일본,
2460,포BTI 1차 상영회(포BTI_확신의P_202307.zip),,"362,000",0.0%,34,1,1,한국,한국,
2460,와일드캣,2023-07-06,"80,000",0.0%,34,5,25,미국,미국,(주)콘텐트마인
2460,2023 SICFF 애니메이션경쟁1,,"271,000",0.0%,34,1,2,기타,기타,
2460,제15회 서울영등포국제초단편영화제 초·단편 경쟁 9,,"235,500",0.0%,34,1,3,기타,기타,
2460,제25회 부산독립영화제 메이드 인 부산 4,,"203,000",0.0%,34,1,1,한국,한국,
2460,로리타,,"68,000",0.0%,34,1,4,영국,"영국,미국",
2460,욕망의 모호한 대상,1999-03-27,"238,000",0.0%,34,1,1,프랑스,"프랑스,스페인",
2460,이도공간,2003-06-05,"336,000",0.0%,34,1,3,홍콩,홍콩,(주)엣나인필름
2460,2046,2004-10-15,"238,000",0.0%,34,1,1,홍콩,홍콩,"(주)디스테이션,이십세기폭스필름코퍼레이션"
2460,호우시절,2009-10-08,"327,000",0.0%,34,1,2,한국,"한국,중국",(주)넥스트엔터테인먼트월드(NEW)
2460,미녀와 야수,,"167,000",0.0%,34,1,3,프랑스,프랑스,
2460,자유의 언덕,2014-09-04,"204,000",0.0%,34,1,1,한국,한국,"(주)영화제작전원사 ,(주)영화사 조제"
2460,디올 앤 아이,2015-08-06,"442,000",0.0%,34,1,1,프랑스,프랑스,(주)영화사 진진
2460,뱀파이어,,"301,000",0.0%,34,1,6,일본,일본,(주)미디어캐슬
2460,알래스카의 혼,,"68,000",0.0%,34,1,6,미국,미국,
2460,시민 노무현,2019-05-23,"356,000",0.0%,34,1,1,한국,한국,(주)삼백상회
2460,로켓 파일럿,,"68,000",0.0%,34,1,6,미국,미국,
2460,진파,,"184,000",0.0%,34,1,5,홍콩,홍콩,(주)엔케이컨텐츠
2460,버드,,"190,000",0.0%,34,1,2,미국,미국,
2479,로렐과 하디의 외인부대,,"216,000",0.0%,33,1,2,미국,미국,
2479,제19회 서울인디애니페스트2023 아시아로4,,"228,000",0.0%,33,1,2,기타,기타,
2479,앙투안과 콜레트+사랑의 도피,,"328,000",0.0%,33,1,1,프랑스,프랑스,
2479,선풍을 일으킨 질투,,"66,000",0.0%,33,1,6,미국,미국,
2479,새로운 바빌론,,"203,000",0.0%,33,1,1,기타,기타,
2479,브라더,,"208,000",0.0%,33,1,4,캐나다,캐나다,
2479,쓸모 없는 녀석,,"154,000",0.0%,33,1,3,일본,일본,
2479,로렌스 애니웨이,2013-12-19,"396,000",0.0%,33,1,5,캐나다,"캐나다,프랑스",(주)엣나인필름
2479,모베터 블루스,,"180,000",0.0%,33,1,2,미국,미국,
2479,제15회 서울영등포국제초단편영화제 뉴 제너레이션 경쟁 2,,"264,000",0.0%,33,1,2,한국,한국,
2479,반짝다큐페스티발 섹션 6,,"297,000",0.0%,33,1,1,한국,한국,
2479,유하,,"193,000",0.0%,33,1,3,핀란드,핀란드,
2479,나쁜 영화,1997-08-02,"297,000",0.0%,33,1,1,한국,한국,대우시네마
2479,애니살롱전 12월: 어떤 기억,,"235,000",0.0%,33,1,3,한국,한국,
2479,차선변경-큐폴라를 올려다보며-,2023-07-20,"359,500",0.0%,33,4,19,일본,일본,(주)이씨에스
2479,하늘의 푸르름을 아는 사람이여,2022-03-16,"230,500",0.0%,33,4,13,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
2495,나의 히어로 아카데미아 더 무비: 월드 히어로즈 미션,2022-03-09,"238,599",0.0%,32,1,6,일본,일본,(주)스마일이엔티
2495,뼈,,"185,000",0.0%,32,1,4,한국,한국,
2495,피카소의 미스테리,,"295,000",0.0%,32,1,3,프랑스,프랑스,
2495,오하루의 일생,,"64,000",0.0%,32,1,3,일본,일본,
2495,잃어버린전설,,"64,000",0.0%,32,1,5,,,
